	FIRE_YEAR	1	0	MANMADE
1813612	2015	32.5222854	-98.0529192	1
1813613	2015	32.399675	-97.891445	1
1813643	2015	44.723	-99.3293	1
1813162	2015	45.243	-98.2439	1
1813606	2015	31.894323	-97.330241	1
1813646	2015	33.367237	-98.307552	1
1813645	2015	44.5751	-99.6731	1
1813614	2015	32.386775	-97.895007	1
1813620	2015	31.464457	-95.5708	1
1813621	2015	31.2975611	-95.5436235	1
1813622	2015	31.200995	-95.365969	1
1813623	2015	31.4757	-95.183	1
1813624	2015	31.5046	-95.1448	1
1813625	2015	31.4812	-95.1447	1
1813626	2015	44.4002	-100.3148	1
1813617	2015	31.339008	-95.544913	1
1813616	2015	31.242573	-95.445024	1
1813655	2015	44.0718	-98.4255	1
1813656	2015	28.00486	-97.811408	1
1813684	2015	32.768659	-96.159468	1
1813685	2015	32.735705	-96.316409	1
1813686	2015	30.000448	-98.903046	1
1813687	2015	29.984688	-98.919525	1
1813688	2015	27.006208	-97.567014	1
1813689	2015	27.118448	-97.791628	1
1813690	2015	27.225259	-97.78898	1
1813654	2015	44.024	-98.4882	1
1813615	2015	32.981596	-95.594273	1
1813628	2015	33.3691168	-96.0828	1
1813618	2015	31.296481	-95.4619584	1
1813163	2015	45.5367	-98.2475	1
1813778	2015	47.8438	-103.1833	1
1813692	2015	27.155152	-97.793899	1
1813697	2015	30.504056	-99.923141	1
1813698	2015	37.80236111	-77.19047222	1
1813699	2015	33.580886	-99.908295	1
1813700	2015	33.748048	-99.837227	1
1813701	2015	33.424003	-99.818344	1
1813702	2015	33.577454	-99.664879	1
1813703	2015	33.586607	-99.753628	1
1813663	2015	28.87547	-98.005699	1
1813704	2015	46.6156	-98.953	1
1813696	2015	30.341344	-99.903456	1
1813695	2015	30.504931	-99.769313	1
1813681	2015	32.7177	-96.099129	1
1813680	2015	32.716972	-96.264267	1
1813657	2015	27.955781	-97.979164	1
1813658	2015	32.5967511	-99.8712079	1
1813659	2015	43.8312	-100.4963	1
1813660	2015	44.1092	-100.5663	1
1813661	2015	28.749826	-97.987661	1
1813705	2015	33.7543859	-95.691282	1
1813113	2015	30.284753	-98.360596	1
1813682	2015	32.830708	-96.274223	1
1813694	2015	47.14	-100.092	1
1813662	2015	28.822441	-97.938813	1
1813664	2015	28.760088	-97.852333	1
1813667	2015	28.874583	-98.007322	1
1813668	2015	28.910825	-97.780552	1
1813669	2015	29.063902	-97.842826	1
1813670	2015	29.038527	-97.855281	1
1813671	2015	32.483414	-96.387348	1
1813672	2015	32.62892	-96.29956	1
1813673	2015	32.5232932	-96.268429	1
1813674	2015	32.477898	-96.258777	1
1813665	2015	28.787484	-98.081496	1
1813675	2015	32.612912	-96.316777	1
1813677	2015	32.633942	-96.237236	1
1813678	2015	32.56026	-96.410866	1
1813679	2015	32.680141	-96.194744	1
1813396	2015	33.2723798	-96.9861919	1
1812978	2015	38.97	-94.75	1
1813395	2015	33.4628377	-95.7822208	1
1813393	2015	35.105506	-102.799239	1
1813110	2015	30.9198757	-97.7547491	1
1813111	2015	43.1962	-101.7414	1
1813676	2015	32.54374	-96.218411	1
1813112	2015	43.09721539	-73.24913993	1
1813114	2015	30.437806	-98.356116	1
1813691	2015	26.687601	-97.767815	1
1813115	2015	30.304304	-98.46988	1
1813090	2015	34.23618	-102.747681	1
1813119	2015	30.235117	-98.23563	1
1813109	2015	30.9992586	-97.7585288	1
1813120	2015	30.465909	-98.445874	1
1813122	2015	42.8737	-97.8399	1
1813123	2015	31.7152564	-97.3860915	1
1813124	2015	31.820291	-97.818832	1
1813125	2015	31.923503	-97.707081	1
1813126	2015	31.931769	-97.814713	1
1813127	2015	31.990216	-97.775531	1
1813118	2015	30.430843	-98.327584	1
1813128	2015	32.078723	-97.551813	1
1813130	2015	32.026706	-97.684937	1
1813131	2015	32.037475	-97.600994	1
1813121	2015	30.372084	-98.25217	1
1813132	2015	32.032527	-97.604599	1
1813108	2015	31.09278	-97.769886	1
1813106	2015	28.197515	-97.792088	1
1813084	2015	28.687588	-98.272018	1
1813683	2015	32.626376	-96.217403	1
1813693	2015	33.389267	-100.914299	1
1813129	2015	32.082939	-97.553015	1
1813117	2015	30.295844	-98.397194	1
1813116	2015	30.371298	-98.217886	1
1813085	2015	28.677335	-98.264637	1
1813091	2015	34.106261	-102.961893	1
1813092	2015	34.289559	-102.815037	1
1813093	2015	34.136337	-102.826281	1
1813107	2015	31.0569363	-97.7652741	1
1813094	2015	46.7332	-98.0132	1
1813096	2015	46.9286	-97.9614	1
1813097	2015	46.9286	-97.9614	1
1813088	2015	34.302941	-102.719033	1
1813098	2015	46.9286	-97.9614	1
1813100	2015	30.2189033	-97.258511	1
1813101	2015	30.209391	-97.149446	1
1813102	2015	33.489793	-99.347246	1
1813103	2015	44.3972	-98.5365	1
1813104	2015	44.3732	-98.4696	1
1813105	2015	28.260016	-97.699227	1
1813095	2015	46.9039	-98.3065	1
1813083	2015	29.0431843	-98.6072649	1
1813133	2015	31.963814	-97.759094	1
1813099	2015	46.9286	-97.9614	1
1813087	2015	34.175263	-102.853352	1
1813086	2015	43.8254	-98.4252	1
1813089	2015	34.283171	-102.815607	1
1813308	2015	31.515337	-97.768707	1
1813164	2015	31.796658	-99.093957	1
1813030	2015	39.5709	-74.2269	1
1813168	2015	31.971539	-99.096096	1
1813169	2015	31.757002	-99.03913	1
1813170	2015	31.78799	-99.032414	1
1813171	2015	31.965966	-98.983635	1
1813161	2015	45.5612	-98.602	1
1813172	2015	31.548883	-99.016514	1
1813174	2015	31.560585	-99.001408	1
1813175	2015	31.571269	-99.067369	1
1813176	2015	31.617028	-99.032993	1
1813167	2015	31.761632	-99.067171	1
1813177	2015	31.6759884	-98.7947696	1
1813179	2015	37.5	-78.425	1
1813180	2015	37.425	-78.52833333	1
1813181	2015	47.0171	-100.3466	1
1813182	2015	30.319095	-96.63625	1
1813183	2015	30.4193936	-96.7797699	1
1813173	2015	31.622344	-98.889742	1
1813134	2015	31.6595551	-97.5080069	1
1813147	2015	30.597914	-96.216073	1
1813000	2015	34.4314	-104.4814	1
1813178	2015	37.47761111	-78.51794444	1
1813166	2015	31.765429	-99.085818	1
1813165	2015	31.796197	-99.043671	1
1813160	2015	45.3232	-98.3407	1
1813140	2015	30.626649	-96.300917	1
1813141	2015	30.553641	-96.263972	1
1813142	2015	30.555794	-96.253774	1
1813143	2015	30.635475	-96.306496	1
1813144	2015	30.603935	-96.289651	1
1813145	2015	30.591708	-96.35411	1
1813159	2015	45.4576	-98.3709	1
1813137	2015	30.6629331	-96.3056143	1
1813146	2015	30.671323	-96.338296	1
1813149	2015	30.550419	-96.197263	1
1813150	2015	30.468195	-96.157126	1
1813151	2015	44.3547	-96.7759	1
1813152	2015	44.2935	-96.6956	1
1813153	2015	44.4139	-96.8249	1
1813154	2015	44.2738	-96.87	1
1813155	2015	45.6908	-98.4157	1
1813156	2015	45.6941	-98.4145	1
1813157	2015	45.8256	-98.1864	1
1813148	2015	30.602532	-96.310186	1
1813136	2015	33.432026	-94.183216	1
1813158	2015	45.8124	-98.1692	1
1813184	2015	30.519539	-96.492834	1
1813139	2015	30.612431	-96.291604	1
1813080	2015	29.110568	-98.431871	1
1812980	2015	37.49	-97.17	1
1813009	2015	39.4219	-74.6975	1
1813010	2015	39.7156	-74.8971	1
1813011	2015	39.7156	-74.8972	1
1813012	2015	37.07	-94.64	1
1813013	2015	36.267823	-91.591634	1
1813014	2015	35.588533	-84.864433	1
1813015	2015	36.85737	-94.39848	1
1813005	2015	36.31235	-89.265633	1
1813016	2015	42.112476	-72.70842	1
1813008	2015	41.1602	-74.7939	1
1813018	2015	31.956797	-86.508474	1
1813020	2015	40.407	-74.5381	1
1813021	2015	37.81	-96.81	1
1813022	2015	37.14	-97.39	1
1813023	2015	37.07	-94.64	1
1813024	2015	37.27	-99.32	1
1813025	2015	30.2271	-82.9197	1
1813026	2015	39.2025	-74.7015	1
1813082	2015	29.0558762	-98.684645	1
1813306	2015	31.427491	-97.645025	1
1813019	2015	32.8339	-103.2523	1
1813007	2015	40.0421	-74.2163	1
1813006	2015	28.0154	-81.8805	1
1813027	2015	40.0898	-74.2104	1
1812981	2015	39.11	-95.8	1
1812982	2015	44.19222	-90.63973	1
1812983	2015	31.576051	-86.846729	1
1812984	2015	31.576051	-86.846729	1
1812985	2015	31.576051	-86.846729	1
1812986	2015	37.76	-100.02	1
1812987	2015	40.7941	-72.7825	1
1813004	2015	34.068772	-92.539395	1
1812988	2015	30.0135	-82.9257	1
1813003	2015	38.78	-96.76	1
1812990	2015	36.07867	-94.70683	1
1812992	2015	35.81755	-87.456333	1
1812993	2015	26.6995	-81.1478	1
1812994	2015	39.02	-96.86	1
1812995	2015	35.47521	-93.53436	1
1812996	2015	34.87066667	-101.904	1
1812997	2015	31.019169	-87.657601	1
1812998	2015	37.29	-95.91	1
1812989	2015	37.22	-100.76	1
1813028	2015	40.08	-74.218	1
1813017	2015	31.956797	-86.508474	1
1813002	2015	37.85	-97.5	1
1813069	2015	28.792791	-98.497238	1
1813138	2015	30.738811	-96.346836	1
1813001	2015	37.29	-95.91	1
1813058	2015	29.005366	-98.542728	1
1813059	2015	28.900005	-98.421707	1
1813060	2015	28.829074	-98.683748	1
1813061	2015	28.723957	-98.285859	1
1813062	2015	29.025817	-98.360317	1
1813063	2015	28.925916	-98.26189	1
1813064	2015	29.018575	-98.371239	1
1813065	2015	28.979315	-98.320169	1
1813066	2015	28.876552	-98.465137	1
1813031	2015	37.75282778	-75.78285833	1
1813067	2015	28.756535	-98.546677	1
1813068	2015	28.941619	-98.677311	1
1813070	2015	28.9163	-98.719368	1
1813071	2015	29.0696366	-98.4584514	1
1813072	2015	29.020828	-98.375573	1
1813073	2015	29.035479	-98.473195	1
1813074	2015	29.056217	-98.432471	1
1813075	2015	29.105838	-98.429526	1
1813048	2015	33.546831	-98.642464	1
1812991	2015	31.487535	-87.067499	1
1813057	2015	28.9598	-98.624611	1
1813029	2015	43.135	-123.36472	1
1813081	2015	28.997291	-98.532409	1
1813076	2015	29.039606	-98.484812	1
1813056	2015	34.8072962	-101.6100286	1
1813054	2015	35.031967	-101.125897	1
1813032	2015	37.67279167	-75.67143056	1
1813033	2015	45.9964	-102.0282	1
1813034	2015	46	-102.539	1
1813035	2015	46.0255	-102.691	1
1813036	2015	45.9635	-102.4578	1
1813079	2015	29.060614	-98.485087	1
1813037	2015	46.1571	-102.3938	1
1813039	2015	37.74608333	-78.67361111	1
1813040	2015	31.869952	-95.550111	1
1813041	2015	31.865403	-95.59512	1
1813055	2015	35.03028	-101.091694	1
1813042	2015	31.6383641	-95.6457203	1
1813044	2015	32.1854	-102.7333	1
1813045	2015	32.1706	-102.7503	1
1813046	2015	32.443	-102.8088	1
1813047	2015	37.31166667	-78.81138889	1
1813038	2015	44.097071	-73.37260737	1
1813078	2015	28.984761	-98.432434	1
1813077	2015	29.092892	-98.447167	1
1813049	2015	33.752927	-98.602166	1
1812999	2015	39.01	-96.85	1
1813051	2015	33.79356	-98.569336	1
1813339	2015	32.6802725	-96.6774613	1
1813185	2015	30.456974	-96.517735	1
1813186	2015	30.440019	-96.527925	1
1813187	2015	30.40845	-96.638553	1
1813319	2015	43.7066	-103.3952	1
1813320	2015	36.2048	-102.744081	1
1813321	2015	36.17902	-102.5098	1
1813322	2015	36.065162	-102.477933	1
1813323	2015	36.064829	-102.788881	1
1813324	2015	36.07878	-102.65819	1
1813043	2015	31.61489	-95.664448	1
1813325	2015	36.1378	-102.6327	1
1813327	2015	36.078327	-102.688951	1
1813328	2015	32.8548569	-96.6499298	1
1813318	2015	43.8342	-102.9494	1
1813329	2015	32.714033	-96.6847139	1
1813331	2015	32.7465181	-96.753583	1
1813332	2015	32.7719731	-96.91613139	1
1813333	2015	32.9229927	-96.8717159	1
1813050	2015	33.744363	-98.603539	1
1813804	2015	31.7319857	-97.19874829	1
1813326	2015	36.07949	-102.672391	1
1813053	2015	33.777008	-98.481488	1
1813052	2015	33.75382	-98.602552	1
1813334	2015	32.7109709	-96.700017	1
1813340	2015	32.674734	-96.78460389	1
1813330	2015	32.8203693	-96.8412496	1
1813341	2015	32.8365896	-96.810916	1
1813317	2015	33.982098	-100.45229	1
1813315	2015	34.104175	-100.311188	1
1813293	2015	33.769444	-97.42929	1
1813294	2015	33.6881746	-97.3732655	1
1813337	2015	32.9077991	-96.8140014	1
1813295	2015	33.557707	-97.331614	1
1813297	2015	33.535937	-96.9486	1
1813298	2015	33.4383151	-97.1227701	1
1813299	2015	33.4517894	-97.0418	1
1813300	2015	33.5028027	-96.957288	1
1813301	2015	33.571579	-97.454438	1
1813302	2015	45.5126	-100.9776	1
1813316	2015	34.055075	-100.223418	1
1813303	2015	31.260662	-97.536793	1
1813305	2015	31.537725	-97.865009	1
1813296	2015	33.827363	-97.252564	1
1813336	2015	32.647695	-96.8524429	1
1813335	2015	32.7739617	-96.78891729	1
1813338	2015	32.9112066	-96.7731979	1
1817218	2015	34.490725	-83.89920278	1
1813309	2015	31.529751	-97.634039	1
1817786	2015	40.7063	-73.8588	1
1813313	2015	34.0034	-100.278322	1
1813314	2015	34.07623	-100.120067	1
1813304	2015	31.563629	-97.628288	1
1813292	2015	33.697672	-97.387512	1
1813342	2015	32.768636	-96.7924309	1
1813344	2015	32.6533646	-96.7575488	1
1813371	2015	32.9243407	-96.71767679	1
1813372	2015	32.6783725	-96.589018	1
1813373	2015	32.7398316	-96.8384088	1
1813312	2015	33.976392	-100.4286	1
1813374	2015	32.8671897	-96.89581069	1
1813376	2015	32.6743429	-96.6177611	1
1813377	2015	32.8077213	-96.86914809	1
1813378	2015	32.8970309	-96.7137027	1
1813379	2015	32.74661469	-96.75374629	1
1813380	2015	32.6630816	-96.9302079	1
1813370	2015	32.9455857	-96.822405	1
1813381	2015	32.7572403	-96.77286129	1
1813368	2015	32.8263976	-96.7835202	1
1813196	2015	32.372143	-99.47232	1
1813375	2015	32.662101	-96.8442579	1
1813355	2015	32.6482825	-96.87909179	1
1813311	2015	31.539472	-97.862397	1
1813383	2015	32.9094824	-96.8468689	1
1813390	2015	32.6849626	-96.67403	1
1813391	2015	43.5421	-98.025	1
1813392	2015	43.5081	-98.0023	1
1813382	2015	32.9327889	-96.81130889	1
1813343	2015	32.7210577	-96.78487139	1
1813369	2015	32.7749827	-96.7893143	1
1813386	2015	32.8031197	-96.6969669	1
1813367	2015	32.7769282	-96.7874009	1
1813346	2015	32.8878899	-96.9163375	1
1813310	2015	31.5501748	-97.8495615	1
1813347	2015	32.7741158	-96.91656	1
1813349	2015	32.7436577	-96.7533647	1
1813350	2015	32.732956	-96.91915919	1
1813351	2015	32.7633632	-96.70062759	1
1813352	2015	32.7464309	-96.81184559	1
1813353	2015	32.7665134	-96.86153639	1
1813354	2015	32.7102636	-96.7281027	1
1813345	2015	32.916278	-96.7621209	1
1813385	2015	32.6481228	-96.8432639	1
1813384	2015	32.6802725	-96.6774613	1
1813348	2015	32.7670153	-96.80301309	1
1813358	2015	32.81157	-96.790219	1
1813227	2015	32.992539	-94.608765	1
1813228	2015	32.985487	-94.41247	1
1813362	2015	32.854836	-96.680909	1
1813363	2015	32.7749827	-96.7893143	1
1813364	2015	32.7102636	-96.7281027	1
1813365	2015	32.8868059	-96.8364228	1
1813366	2015	32.6878577	-96.82455349	1
1813356	2015	32.7462583	-96.7569575	1
1813291	2015	33.697283	-97.377191	1
1813290	2015	33.86169	-97.3047687	1
1813289	2015	33.807111	-97.236643	1
1813361	2015	32.8077213	-96.86914809	1
1813214	2015	36.89472222	-80.68916667	1
1813216	2015	35.374634	-101.303558	1
1813217	2015	35.612512	-101.278979	1
1813218	2015	35.609592	-101.229229	1
1813219	2015	35.562605	-101.173428	1
1813220	2015	35.619282	-101.239228	1
1813221	2015	35.598705	-101.217899	1
1813222	2015	35.530481	-101.162002	1
1813357	2015	32.7210577	-96.78487139	1
1812527	2015	39.87	-95.53	1
1813215	2015	35.542633	-101.137218	1
1813360	2015	32.7156164	-96.6999875	1
1813359	2015	32.686191	-96.84847189	1
1813223	2015	33.204803	-94.192486	1
1813229	2015	33.068429	-94.566675	1
1813230	2015	43.1394	-98.2847	1
1813231	2015	36.96168333	-78.61269167	1
1813232	2015	32.0546017	-95.336	1
1813233	2015	31.64521	-95.08564	1
1813234	2015	32.1142799	-95.2618179	1
1813235	2015	31.9423372	-95.3010426	1
1813226	2015	33.0170128	-94.354528	1
1813225	2015	33.057237	-94.118414	1
1813212	2015	37.18694444	-79.11708333	1
1813210	2015	37.30916667	-79.12027778	1
1813188	2015	30.356685	-96.518782	1
1813189	2015	30.6338859	-98.320069	1
1813190	2015	29.770297	-97.464855	1
1813191	2015	29.698613	-97.710299	1
1813192	2015	29.810678	-97.5601778	1
1813193	2015	44.603322	-71.895425	1
1813194	2015	44.32146004	-72.081339	1
1813236	2015	32.0015652	-95.3900979	1
1813224	2015	33.153758	-94.205704	1
1813213	2015	36.6325	-80.72277778	1
1813389	2015	32.8660375	-96.7635291	1
1813388	2015	32.74661469	-96.75374629	1
1813387	2015	32.7066081	-96.75106269	1
1813195	2015	32.339738	-99.428397	1
1813203	2015	32.229938	-99.274349	1
1813204	2015	32.0856	-99.3658	1
1813205	2015	45.8281	-100.0719	1
1813206	2015	26.0781235	-97.4373316	1
1813207	2015	32.958824	-94.92195	1
1813208	2015	33.0588548	-95.04436	1
1813209	2015	37.13361111	-79.02580556	1
1813199	2015	32.168929	-99.275894	1
1813237	2015	31.918073	-95.205503	1
1813202	2015	32.1109279	-99.2556322	1
1813238	2015	31.930603	-95.219193	1
1813267	2015	33.297028	-96.81036	1
1813268	2015	33.313334	-96.775732	1
1813269	2015	33.326657	-96.821308	1
1813270	2015	33.0712763	-96.363603	1
1813271	2015	33.0855483	-96.615764	1
1813272	2015	33.192994	-96.49116	1
1813244	2015	34.095896	-98.16679	1
1813211	2015	37.18886111	-79.13037222	1
1813245	2015	33.811928	-98.07023	1
1813239	2015	31.85923	-95.22219	1
1813201	2015	32.133775	-99.16602	1
1813200	2015	32.2184339	-99.2523271	1
1813198	2015	32.399898	-99.442718	1
1813280	2015	32.208696	-98.517426	1
1813281	2015	31.968765	-98.450031	1
1813282	2015	33.480238	-97.153899	1
1813283	2015	33.487912	-97.162719	1
1813284	2015	33.46883	-97.232066	1
1813285	2015	33.49524	-97.229079	1
1813276	2015	34.783696	-100.511979	1
1813286	2015	33.50255	-97.353544	1
1813288	2015	33.761311	-97.312592	1
1813278	2015	32.2251369	-98.55575799	1
1813265	2015	33.1897907	-96.394001	1
1813264	2015	33.324689	-96.33096	1
1813263	2015	33.274667	-96.374971	1
1813240	2015	34.724376	-100.384226	1
1813241	2015	44.9099	-97.9375	1
1813242	2015	42.8081	-97.1195	1
1813243	2015	33.739597	-98.388373	1
1813287	2015	33.54274	-97.348959	1
1813275	2015	34.921723	-100.468975	1
1813274	2015	33.247769	-96.455552	1
1813273	2015	33.195585	-96.455096	1
1813247	2015	33.958686	-98.278799	1
1817673	2015	45.84683	-122.81239	1
1817704	2015	34.21983	-95.524	1
1817706	2015	36.88524	-94.37914	1
1813252	2015	33.99189	-98.26189	1
1813253	2015	34.066892	-98.304943	1
1813254	2015	33.853572	-98.191406	1
1813255	2015	45.0443	-97.2269	1
1813256	2015	32.036602	-100.275478	1
1813257	2015	31.866478	-100.291958	1
1813258	2015	31.81573	-100.28801	1
1813259	2015	31.524395	-99.523964	1
1813260	2015	31.913012	-99.654408	1
1813251	2015	34.044017	-98.362398	1
1813261	2015	31.554987	-99.46676	1
1813394	2015	33.294708	-95.853655	1
1815479	2015	41.1081	-74.0254	1
1815480	2015	42.070827	-72.035334	1
1815481	2015	42.092006	-71.544745	1
1817698	2015	42.195924	-71.757637	1
1817699	2015	46.9099	-114.2782	1
1813246	2015	33.77316	-98.141685	1
1817672	2015	33.750477	-94.146894	1
1813197	2015	32.388556	-99.611278	1
1813262	2015	32.9980104	-96.8117429	1
1813250	2015	33.99969	-98.2565	1
1813249	2015	33.967458	-98.303123	1
1813248	2015	34.008376	-98.238871	1
1817707	2015	42.168143	-72.51976	1
1817697	2015	47.40225036	-116.5935179	1
1817708	2015	43.73262	-84.41201	1
1817710	2015	47.59833307	-117.025024	1
1817711	2015	37.15611111	-91.52	1
1817712	2015	36.13083	-94.60333	1
1817703	2015	31.50075	-83.57778611	1
1817713	2015	45.83917	-123.1825	1
1817715	2015	30.7347	-86.7416	1
1817716	2015	38.351799	-93.708804	1
1817717	2015	30.3805	-101.4075	1
1817718	2015	26.7003	-81.2514	1
1817719	2015	32.32929722	-82.84345278	1
1817709	2015	45.21381	-122.52922	1
1817720	2015	43.16916	-90.69988	1
1817696	2015	47.58108562	-95.05640019	1
1817694	2015	30.66386667	-95.00768333	1
1817714	2015	42.361027	-73.222463	1
1817702	2015	44.74194	-123.86583	1
1817701	2015	43.5516	-73.549	1
1817700	2015	48.4163	-122.5408	1
1817705	2015	38.654137	-92.07296	1
1817675	2015	46.607778	-87.475542	1
1817669	2015	42.5516	-106.717	1
1817617	2015	42.829251	-71.052344	1
1817679	2015	45.194	-117.7248	1
1817680	2015	46.7262	-123.2643	1
1817681	2015	47.7627	-117.3617	1
1817695	2015	32.19271667	-97.81988333	1
1817682	2015	47.7835	-117.4448	1
1817684	2015	33.11133333	-94.39433333	1
1817685	2015	30.93468333	-94.77575	1
1817686	2015	30.88305556	-84.243225	1
1817687	2015	47.6542	-117.2917	1
1817678	2015	48.1248	-117.6262	1
1817688	2015	30.99215	-94.43488333	1
1817690	2015	44.979329	-70.830389	1
1817691	2015	44.24232	-90.58293	1
1817692	2015	48.45935781	-116.7547011	1
1817693	2015	44.04285	-84.12827	1
1817683	2015	42.324758	-71.121422	1
1817671	2015	45.48444	-123.83722	1
1817721	2015	30.42915024	-88.90385095	1
1817722	2015	30.3981	-87.0747	1
1817615	2015	33.180517	-86.995432	1
1817689	2015	34.00211	-94.02158	1
1817677	2015	48.7015	-119.6803	1
1817676	2015	42.1543	-70.949952	1
1817723	2015	42.227954	-70.929841	1
1817755	2015	40.1506	-74.1599	1
1817756	2015	42.570793	-71.047642	1
1817757	2015	42.326053	-71.261761	1
1817758	2015	42.323927	-71.271545	1
1817759	2015	27.49	-81.51	1
1817749	2015	42.483846	-71.025535	1
1817760	2015	41.2192	-74.6296	1
1817752	2015	40.34209	-78.97663	1
1817762	2015	46.8717	-120.6813	1
1817764	2015	34.792075	-85.51862222	1
1817765	2015	40.1	-100.7	1
1817766	2015	39.54	-78.91	1
1817767	2015	40.7104	-73.6805	1
1817768	2015	43.94197	-90.01601	1
1817769	2015	37.26805556	-91.50722222	1
1817770	2015	42.036396	-71.577989	1
1817771	2015	39.908469	-81.858246	1
1817761	2015	41.1244	-74.6276	1
1817763	2015	46.8057	-120.8446	1
1817751	2015	39.7702	-74.8765	1
1817750	2015	42.292592	-71.279275	1
1817748	2015	42.2403	-71.8914	1
1817754	2015	45.08447	-118.96894	1
1817724	2015	47.7452	-117.3658	1
1817595	2015	43.2761	-74.5445	1
1817728	2015	40.795	-75.99361	1
1817729	2015	42.092006	-71.544745	1
1817730	2015	48.9913	-119.3476	1
1817731	2015	47.08670621	-116.6677417	1
1817732	2015	41.612159	-71.756071	1
1817733	2015	38.3746123	-91.3142975	1
1817747	2015	41.1821	-105.3121	1
1817734	2015	47.4749	-122.8744	1
1817736	2015	42.2922	-71.236835	1
1817727	2015	34.30601	-92.44242	1
1817737	2015	32.28365556	-84.29570833	1
1817739	2015	40.8587	-73.923	1
1817740	2015	35.688117	-88.013117	1
1817741	2015	40.68185	-96.47777	1
1817742	2015	47.25571676	-116.4439547	1
1817743	2015	47.9824	-117.1795	1
1817744	2015	44.95131	-119.45092	1
1817745	2015	40.5934	-74.0732	1
1817746	2015	42.140741	-71.64376	1
1812526	2015	35.996017	-87.489283	1
1817738	2015	47.17223035	-116.4441956	1
1817726	2015	44.8346	-117.2206	1
1817725	2015	44.71846	-88.13087	1
1817735	2015	47.82660823	-116.949362	1
1817596	2015	42.106166	-71.204543	1
1817597	2015	42.198511	-71.019787	1
1817598	2015	39.3319	-75.0229	1
1817599	2015	44.589444	-68.241667	1
1817600	2015	41.681377	-70.376202	1
1817601	2015	39.7397	-74.8695	1
1817602	2015	42.313361	-71.235589	1
1817668	2015	44.882	-119.86653	1
1817603	2015	44.586016	-68.107771	1
1817604	2015	42.024839	-71.341613	1
1817606	2015	42.219452	-70.984463	1
1817607	2015	42.005769	-71.418497	1
1817608	2015	34.95269444	-85.36080556	1
1817609	2015	42.00824	-71.308363	1
1817610	2015	42.11566	-71.22875	1
1817611	2015	42.318929	-71.232571	1
1817612	2015	42.176442	-70.955342	1
1817613	2015	31.44951667	-83.62723889	1
1817593	2015	30.41781667	-101.0395333	1
1817670	2015	46.7323	-120.8565	1
1817772	2015	45.563694	-70.310111	1
1817594	2015	45.688	-122.2718	1
1813279	2015	32.1254909	-98.57830189	1
1817753	2015	35.57882	-94.28201	1
1817605	2015	42.21279	-70.989061	1
1817569	2015	42.203121	-70.995245	1
1817570	2015	40.4037	-74.5442	1
1817571	2015	41.0262	-74.2894	1
1817572	2015	39.6517	-74.7978	1
1817573	2015	42.22861	-121.80111	1
1817574	2015	32.59726667	-94.94076667	1
1817575	2015	41.698564	-70.21351	1
1817576	2015	33.38756944	-82.72694444	1
1817577	2015	44.99752626	-116.1028304	1
1817568	2015	48.0825	-123.7193	1
1817591	2015	44.3001	-74.1822	1
1817580	2015	34.370975	-80.18972	1
1817581	2015	47.7366	-117.0797	1
1817582	2015	43.3796	-74.4095	1
1817583	2015	42.307643	-72.622022	1
1817584	2015	44.822699	-68.758942	1
1817585	2015	41.2545	-74.1366	1
1817586	2015	45.7393	-122.0971	1
1817663	2015	39.4231	-75.039	1
1817616	2015	44.80345	-68.801424	1
1817578	2015	42.221722	-71.022057	1
1817590	2015	47.2265	-120.3683	1
1817592	2015	43.2641	-74.6366	1
1817587	2015	42.176442	-70.955342	1
1817619	2015	42.020864	-71.372989	1
1817646	2015	43.8993	-74.9855	1
1817647	2015	42.176442	-70.955342	1
1817648	2015	42.221722	-71.022057	1
1817649	2015	42.099072	-71.491653	1
1817650	2015	43.74417	-124.065	1
1817651	2015	38.702357	-75.406028	1
1817579	2015	41.74421	-71.54374	1
1817652	2015	39.6057	-74.8541	1
1817654	2015	48.6015	-122.186	1
1817655	2015	42.215201	-70.945317	1
1817645	2015	44.256267	-69.093932	1
1817656	2015	42.192942	-71.032783	1
1817658	2015	40.0166	-74.0617	1
1817659	2015	40.0407	-74.0624	1
1817660	2015	39.5674	-74.8613	1
1817661	2015	43.9825	-74.9232	1
1817662	2015	45.7256	-121.8031	1
1817653	2015	39.65	-74.7696	1
1817589	2015	34.20163	-94.98735	1
1817588	2015	42.455537	-71.992562	1
1817664	2015	40.9341	-72.9212	1
1817614	2015	47.4323	-114.9428	1
1817666	2015	28.0913	-81.1668	1
1817641	2015	42.099072	-71.491653	1
1817644	2015	39.88885	-77.49191	1
1817642	2015	45.01178591	-116.0872512	1
1817620	2015	42.125621	-71.868567	1
1817621	2015	45.956	-121.4159	1
1817622	2015	43.4307	-73.7311	1
1817623	2015	32.49838333	-94.72433333	1
1817624	2015	43.857	-73.6453	1
1817625	2015	47.4168	-114.8981	1
1817626	2015	31.21031667	-93.85431667	1
1817618	2015	42.138266	-71.100009	1
1817627	2015	43.5963	-73.5176	1
1817629	2015	42.9885	-78.5874	1
1817643	2015	44.053095	-68.623296	1
1817630	2015	42.655664	-71.368971	1
1817632	2015	42.009695	-71.337256	1
1817633	2015	46.10606	-123.10225	1
1817634	2015	40.08996	-77.17329	1
1817635	2015	42.799861	-71.142801	1
1817665	2015	47.135	-123.0014	1
1817674	2015	46.605569	-87.471733	1
